alarm_record_id,snapshot_time,severity,alarm_source_type,branch_candidate,alarm_name,first_occurred_at,last_occurred_at,alarm_age_hours,occurrence_times,down_reason,port_oper_status,clearance_status,acknowledgment_status,maintenance_status,reason_group_candidate,candidate_risk_score
alarm_03043,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-03-19 18:09:45,2026-03-19 18:09:45,1103.7927777777777,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03044,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-03-19 22:08:24,2026-03-19 22:08:24,1099.8152777777777,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03045,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-03-19 23:08:56,2026-03-19 23:08:56,1098.806388888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03046,2026-05-04 17:57:19,CRITICAL,AG,AYA,PHYSICAL PORT DOWN,2026-03-20 00:17:07,2026-03-20 00:17:07,1097.67,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03047,2026-05-04 17:57:19,CRITICAL,AG,TAC,PHYSICAL PORT DOWN,2026-03-20 00:42:12,2026-03-20 00:42:12,1097.2519444444445,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03048,2026-05-04 17:57:19,CRITICAL,AG,TAC,PHYSICAL PORT DOWN,2026-03-20 00:45:55,2026-03-20 00:45:55,1097.19,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03049,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-03-20 11:14:08,2026-03-20 11:14:08,1086.7197222222221,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03050,2026-05-04 17:57:19,CRITICAL,AR,LAM,PHYSICAL PORT DOWN,2026-03-20 12:21:22,2026-03-20 12:21:22,1085.5991666666666,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03051,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-03-20 15:34:56,2026-03-20 15:34:56,1082.3730555555555,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03052,2026-05-04 17:57:19,CRITICAL,AR,LAM,PHYSICAL PORT DOWN,2026-03-20 15:46:13,2026-03-20 15:46:13,1082.185,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03053,2026-05-04 17:57:19,CRITICAL,AG,TAC,PHYSICAL PORT DOWN,2026-03-20 17:55:30,2026-03-20 17:55:30,1080.0302777777779,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03054,2026-05-04 17:57:19,CRITICAL,AG,TAC,PHYSICAL PORT DOWN,2026-03-20 17:56:21,2026-03-20 17:56:21,1080.016111111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03055,2026-05-04 17:57:19,CRITICAL,AR,CAJ,PHYSICAL PORT DOWN,2026-03-20 18:22:00,2026-03-20 18:22:00,1079.588611111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03056,2026-05-04 17:57:19,CRITICAL,AR,AMA,PHYSICAL PORT DOWN,2026-03-20 20:08:24,2026-03-20 20:08:24,1077.8152777777777,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03057,2026-05-04 17:57:19,CRITICAL,AR,JUN,PHYSICAL PORT DOWN,2026-03-20 22:02:24,2026-03-20 22:02:24,1075.9152777777779,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03058,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-03-21 08:11:01,2026-03-21 08:11:01,1065.7716666666668,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03059,2026-05-04 17:57:19,CRITICAL,AR,ARE,PHYSICAL PORT DOWN,2026-03-21 12:54:46,2026-03-21 12:54:46,1061.0425,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03060,2026-05-04 17:57:19,CRITICAL,AR,ARE,PHYSICAL PORT DOWN,2026-03-21 22:43:29,2026-03-21 22:43:29,1051.2305555555556,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03061,2026-05-04 17:57:19,CRITICAL,AR,ICA,PHYSICAL PORT DOWN,2026-03-22 08:47:13,2026-03-22 08:47:13,1041.1683333333333,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03062,2026-05-04 17:57:19,CRITICAL,AR,TAC,PHYSICAL PORT DOWN,2026-03-22 09:23:36,2026-03-22 09:23:36,1040.5619444444444,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03063,2026-05-04 17:57:19,CRITICAL,AR,TAC,PHYSICAL PORT DOWN,2026-03-22 09:57:08,2026-03-22 09:57:08,1040.0030555555556,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03064,2026-05-04 17:57:19,CRITICAL,AG,TAC,BOARD INVALID,2026-03-22 10:10:37,2026-03-22 10:10:37,1039.7783333333334,1.0,unknown,unknown,unknown,unknown,NORMAL,other,0.66
alarm_03065,2026-05-04 17:57:19,CRITICAL,AG,TAC,BOARD INVALID,2026-03-22 10:11:02,2026-03-22 10:11:02,1039.7713888888889,1.0,unknown,unknown,unknown,unknown,NORMAL,other,0.66
alarm_03066,2026-05-04 17:57:19,CRITICAL,AG,TAC,BOARD INVALID,2026-03-22 17:10:15,2026-03-22 17:10:15,1032.7844444444445,1.0,unknown,unknown,unknown,unknown,NORMAL,other,0.66
alarm_03067,2026-05-04 17:57:19,CRITICAL,AG,TAC,BOARD INVALID,2026-03-22 17:40:05,2026-03-22 17:40:05,1032.2872222222222,1.0,unknown,unknown,unknown,unknown,NORMAL,other,0.66
alarm_03068,2026-05-04 17:57:19,CRITICAL,AR,JUN,THE DEVICE IS OFFLINE,2026-03-22 20:56:57,2026-03-22 20:56:57,1029.006111111111,1.0,unknown,unknown,unknown,unknown,NORMAL,other,0.66
alarm_03069,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-03-23 04:23:16,2026-03-23 04:23:16,1021.5675,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03070,2026-05-04 17:57:19,CRITICAL,AR,LOR,PHYSICAL PORT DOWN,2026-03-23 09:41:03,2026-03-23 09:41:03,1016.2711111111112,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03071,2026-05-04 17:57:19,CRITICAL,AR,LOR,PHYSICAL PORT DOWN,2026-03-23 09:41:03,2026-03-23 09:41:03,1016.2711111111112,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03072,2026-05-04 17:57:19,CRITICAL,AR,LOR,PHYSICAL PORT DOWN,2026-03-23 09:41:03,2026-03-23 09:41:03,1016.2711111111112,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03073,2026-05-04 17:57:19,CRITICAL,AR,LOR,PHYSICAL PORT DOWN,2026-03-23 09:41:03,2026-03-23 09:41:03,1016.2711111111112,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03074,2026-05-04 17:57:19,CRITICAL,AR,CAJ,PHYSICAL PORT DOWN,2026-03-23 10:40:29,2026-03-23 10:40:29,1015.2805555555556,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03075,2026-05-04 17:57:19,CRITICAL,AG,CAL,PHYSICAL PORT DOWN,2026-03-23 13:28:41,2026-03-23 13:28:41,1012.4772222222222,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03076,2026-05-04 17:57:19,CRITICAL,AG,LIC,BOARD INVALID,2026-03-23 13:38:22,2026-03-23 13:38:22,1012.3158333333333,1.0,unknown,unknown,unknown,unknown,NORMAL,other,0.66
alarm_03077,2026-05-04 17:57:19,CRITICAL,AR,UCA,PHYSICAL PORT DOWN,2026-03-23 15:30:41,2026-03-23 15:30:41,1010.4438888888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03078,2026-05-04 17:57:19,CRITICAL,AR,UCA,PHYSICAL PORT DOWN,2026-03-23 15:30:45,2026-03-23 15:30:45,1010.4427777777778,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03079,2026-05-04 17:57:19,CRITICAL,AR,MOQ,PHYSICAL PORT DOWN,2026-03-23 15:51:22,2026-03-23 15:51:22,1010.0991666666666,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03080,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-03-23 17:18:24,2026-03-23 17:18:24,1008.6486111111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03081,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-03-23 18:50:31,2026-03-23 18:50:31,1007.1133333333333,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03082,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-03-24 03:05:33,2026-03-24 03:05:33,998.8627777777778,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03083,2026-05-04 17:57:19,CRITICAL,AG,LIC,PHYSICAL PORT DOWN,2026-03-24 10:18:48,2026-03-24 10:18:48,991.6419444444444,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03084,2026-05-04 17:57:19,CRITICAL,AR,UCA,PHYSICAL PORT DOWN,2026-03-24 10:45:18,2026-03-24 10:45:18,991.2002777777777,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03085,2026-05-04 17:57:19,CRITICAL,AG,LIC,PHYSICAL PORT DOWN,2026-03-24 10:50:30,2026-03-24 10:50:30,991.1136111111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03086,2026-05-04 17:57:19,CRITICAL,AR,PIU,PHYSICAL PORT DOWN,2026-03-24 12:19:09,2026-03-24 12:19:09,989.6361111111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03087,2026-05-04 17:57:19,CRITICAL,AG,LIC,PHYSICAL PORT DOWN,2026-03-24 16:08:50,2026-03-24 16:08:50,985.8080555555556,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03088,2026-05-04 17:57:19,CRITICAL,AR,TUM,PHYSICAL PORT DOWN,2026-03-24 19:40:55,2026-03-24 19:40:55,982.2733333333333,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03089,2026-05-04 17:57:19,CRITICAL,AR,TUM,PHYSICAL PORT DOWN,2026-03-24 19:40:55,2026-03-24 19:40:55,982.2733333333333,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03090,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-03-25 00:06:26,2026-03-25 00:06:26,977.8480555555556,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03091,2026-05-04 17:57:19,CRITICAL,AG,LIC,PHYSICAL PORT DOWN,2026-03-25 10:29:52,2026-03-25 10:29:52,967.4575,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03092,2026-05-04 17:57:19,CRITICAL,AG,LIC,PHYSICAL PORT DOWN,2026-03-25 10:30:37,2026-03-25 10:30:37,967.445,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03093,2026-05-04 17:57:19,CRITICAL,AG,LIC,PHYSICAL PORT DOWN,2026-03-25 11:43:58,2026-03-25 11:43:58,966.2225,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03094,2026-05-04 17:57:19,CRITICAL,AG,LIC,PHYSICAL PORT DOWN,2026-03-25 11:44:30,2026-03-25 11:44:30,966.2136111111112,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03095,2026-05-04 17:57:19,CRITICAL,AR,LOR,PHYSICAL PORT DOWN,2026-03-25 14:15:00,2026-03-25 14:15:00,963.7052777777777,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03096,2026-05-04 17:57:19,CRITICAL,AR,LAL,PHYSICAL PORT DOWN,2026-03-25 14:50:55,2026-03-25 14:50:55,963.1066666666667,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03097,2026-05-04 17:57:19,CRITICAL,AR,PAS,PHYSICAL PORT DOWN,2026-03-25 19:14:46,2026-03-25 19:14:46,958.7091666666666,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03098,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-03-26 00:50:17,2026-03-26 00:50:17,953.1172222222223,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03099,2026-05-04 17:57:19,CRITICAL,AR,ANC,PHYSICAL PORT DOWN,2026-03-26 01:44:30,2026-03-26 01:44:30,952.2136111111112,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03100,2026-05-04 17:57:19,CRITICAL,AR,PIU,PHYSICAL PORT DOWN,2026-03-26 02:03:49,2026-03-26 02:03:49,951.8916666666667,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03101,2026-05-04 17:57:19,CRITICAL,AR,LOR,PHYSICAL PORT DOWN,2026-03-26 03:46:44,2026-03-26 03:46:44,950.1763888888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03102,2026-05-04 17:57:19,CRITICAL,AR,LOR,PHYSICAL PORT DOWN,2026-03-26 03:46:44,2026-03-26 03:46:44,950.1763888888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03103,2026-05-04 17:57:19,CRITICAL,AR,LOR,PHYSICAL PORT DOWN,2026-03-26 03:46:44,2026-03-26 03:46:44,950.1763888888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03104,2026-05-04 17:57:19,CRITICAL,AR,AMA,PHYSICAL PORT DOWN,2026-03-26 07:20:18,2026-03-26 07:20:18,946.6169444444445,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03105,2026-05-04 17:57:19,CRITICAL,AR,LOR,PHYSICAL PORT DOWN,2026-03-26 14:40:14,2026-03-26 14:40:14,939.2847222222222,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03106,2026-05-04 17:57:19,CRITICAL,AR,AYA,PHYSICAL PORT DOWN,2026-03-26 14:48:54,2026-03-26 14:48:54,939.1402777777778,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03107,2026-05-04 17:57:19,CRITICAL,AR,UCA,PHYSICAL PORT DOWN,2026-03-26 15:55:29,2026-03-26 15:55:29,938.0305555555556,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03108,2026-05-04 17:57:19,CRITICAL,AR,LOR,PHYSICAL PORT DOWN,2026-03-26 17:19:24,2026-03-26 17:19:24,936.6319444444445,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03109,2026-05-04 17:57:19,CRITICAL,AR,UCA,PHYSICAL PORT DOWN,2026-03-26 17:35:39,2026-03-26 17:35:39,936.3611111111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03110,2026-05-04 17:57:19,CRITICAL,AR,SAN,PHYSICAL PORT DOWN,2026-03-26 19:08:37,2026-03-26 19:08:37,934.8116666666666,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03111,2026-05-04 17:57:19,CRITICAL,AR,SAN,PHYSICAL PORT DOWN,2026-03-26 19:08:37,2026-03-26 19:08:37,934.8116666666666,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03112,2026-05-04 17:57:19,CRITICAL,AR,SAN,PHYSICAL PORT DOWN,2026-03-26 19:08:37,2026-03-26 19:08:37,934.8116666666666,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03113,2026-05-04 17:57:19,CRITICAL,AR,ARE,PHYSICAL PORT DOWN,2026-03-27 07:30:48,2026-03-27 07:30:48,922.4419444444444,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03114,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-03-27 11:12:39,2026-03-27 11:12:39,918.7444444444444,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03115,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-03-27 12:12:05,2026-03-27 12:12:05,917.7538888888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03116,2026-05-04 17:57:19,CRITICAL,AR,PIU,PHYSICAL PORT DOWN,2026-03-27 14:39:38,2026-03-27 14:39:38,915.2947222222223,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03117,2026-05-04 17:57:19,CRITICAL,AG,LIC,PHYSICAL PORT DOWN,2026-03-27 18:17:37,2026-03-27 18:17:37,911.6616666666666,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03118,2026-05-04 17:57:19,CRITICAL,CP,ICA,PHYSICAL PORT DOWN,2026-03-28 00:13:31,2026-03-28 00:13:31,905.73,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03119,2026-05-04 17:57:19,CRITICAL,CP,ICA,PHYSICAL PORT DOWN,2026-03-28 00:13:31,2026-03-28 00:13:31,905.73,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03120,2026-05-04 17:57:19,CRITICAL,CP,ICA,PHYSICAL PORT DOWN,2026-03-28 00:13:31,2026-03-28 00:13:31,905.73,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03121,2026-05-04 17:57:19,CRITICAL,CP,ICA,PHYSICAL PORT DOWN,2026-03-28 00:13:32,2026-03-28 00:13:32,905.7297222222222,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03122,2026-05-04 17:57:19,CRITICAL,CP,ICA,PHYSICAL PORT DOWN,2026-03-28 00:13:32,2026-03-28 00:13:32,905.7297222222222,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03123,2026-05-04 17:57:19,CRITICAL,CP,ICA,PHYSICAL PORT DOWN,2026-03-28 00:13:34,2026-03-28 00:13:34,905.7291666666666,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03124,2026-05-04 17:57:19,CRITICAL,CP,ICA,PHYSICAL PORT DOWN,2026-03-28 00:13:34,2026-03-28 00:13:34,905.7291666666666,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03125,2026-05-04 17:57:19,CRITICAL,CP,ICA,PHYSICAL PORT DOWN,2026-03-28 00:13:34,2026-03-28 00:13:34,905.7291666666666,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03126,2026-05-04 17:57:19,CRITICAL,CP,ICA,PHYSICAL PORT DOWN,2026-03-28 00:13:34,2026-03-28 00:13:34,905.7291666666666,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03127,2026-05-04 17:57:19,CRITICAL,AR,CAJ,THE DEVICE IS OFFLINE,2026-03-28 01:07:49,2026-03-28 01:07:49,904.825,1.0,unknown,unknown,unknown,unknown,NORMAL,other,0.66
alarm_03128,2026-05-04 17:57:19,CRITICAL,AR,CAJ,THE DEVICE IS OFFLINE,2026-03-28 01:08:30,2026-03-28 01:08:30,904.8136111111111,1.0,unknown,unknown,unknown,unknown,NORMAL,other,0.66
alarm_03129,2026-05-04 17:57:19,CRITICAL,AR,LOR,PHYSICAL PORT DOWN,2026-03-28 02:05:28,2026-03-28 02:05:28,903.8641666666666,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03130,2026-05-04 17:57:19,CRITICAL,AR,HUN,PHYSICAL PORT DOWN,2026-03-28 05:20:56,2026-03-28 05:20:56,900.6063888888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03131,2026-05-04 17:57:19,CRITICAL,AR,SAN,THE DEVICE IS OFFLINE,2026-03-28 06:13:41,2026-03-28 06:13:41,899.7272222222222,1.0,unknown,unknown,unknown,unknown,NORMAL,other,0.66
alarm_03132,2026-05-04 17:57:19,CRITICAL,AR,SAN,PHYSICAL PORT DOWN,2026-03-28 08:31:28,2026-03-28 08:31:28,897.4308333333333,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03133,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-03-28 09:08:14,2026-03-28 09:08:14,896.8180555555556,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03134,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-03-28 10:07:15,2026-03-28 10:07:15,895.8344444444444,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03135,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-03-28 10:07:15,2026-03-28 10:07:15,895.8344444444444,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03136,2026-05-04 17:57:19,CRITICAL,AR,LAM,PHYSICAL PORT DOWN,2026-03-28 12:40:13,2026-03-28 12:40:13,893.285,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03137,2026-05-04 17:57:19,CRITICAL,AR,ARE,PHYSICAL PORT DOWN,2026-03-28 12:59:36,2026-03-28 12:59:36,892.9619444444445,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03138,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-03-28 14:01:31,2026-03-28 14:01:31,891.93,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03139,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-03-28 16:30:51,2026-03-28 16:30:51,889.4411111111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03140,2026-05-04 17:57:19,CRITICAL,AR,LIC,PHYSICAL PORT DOWN,2026-03-28 16:50:28,2026-03-28 16:50:28,889.1141666666666,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03141,2026-05-04 17:57:19,CRITICAL,AR,ARE,PHYSICAL PORT DOWN,2026-03-28 18:17:02,2026-03-28 18:17:02,887.6713888888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03142,2026-05-04 17:57:19,CRITICAL,AR,ARE,PHYSICAL PORT DOWN,2026-03-28 18:17:02,2026-03-28 18:17:02,887.6713888888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03143,2026-05-04 17:57:19,CRITICAL,AR,JUN,PHYSICAL PORT DOWN,2026-03-29 06:00:04,2026-03-29 06:00:04,875.9541666666667,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03144,2026-05-04 17:57:19,CRITICAL,AR,SAN,PHYSICAL PORT DOWN,2026-03-29 06:49:37,2026-03-29 06:49:37,875.1283333333333,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03145,2026-05-04 17:57:19,CRITICAL,AR,JUN,PHYSICAL PORT DOWN,2026-03-29 07:22:27,2026-03-29 07:22:27,874.5811111111111,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03146,2026-05-04 17:57:19,CRITICAL,AR,CAJ,PHYSICAL PORT DOWN,2026-03-29 08:56:00,2026-03-29 08:56:00,873.0219444444444,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03147,2026-05-04 17:57:19,CRITICAL,AR,JUN,PHYSICAL PORT DOWN,2026-03-29 09:02:24,2026-03-29 09:02:24,872.9152777777778,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03148,2026-05-04 17:57:19,CRITICAL,AR,JUN,PHYSICAL PORT DOWN,2026-03-29 09:12:32,2026-03-29 09:12:32,872.7463888888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03149,2026-05-04 17:57:19,CRITICAL,AR,CUS,PHYSICAL PORT DOWN,2026-03-29 11:50:20,2026-03-29 11:50:20,870.1163888888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03150,2026-05-04 17:57:19,CRITICAL,AR,ARE,PHYSICAL PORT DOWN,2026-03-29 12:31:29,2026-03-29 12:31:29,869.4305555555555,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03151,2026-05-04 17:57:19,CRITICAL,AR,MAD,PHYSICAL PORT DOWN,2026-03-29 15:01:21,2026-03-29 15:01:21,866.9327777777778,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03152,2026-05-04 17:57:19,CRITICAL,AR,LOR,PHYSICAL PORT DOWN,2026-03-30 09:34:35,2026-03-30 09:34:35,848.3788888888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03153,2026-05-04 17:57:19,CRITICAL,AR,LOR,PHYSICAL PORT DOWN,2026-03-30 09:34:35,2026-03-30 09:34:35,848.3788888888889,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03154,2026-05-04 17:57:19,CRITICAL,AR,UCA,PHYSICAL PORT DOWN,2026-03-30 09:52:34,2026-03-30 09:52:34,848.0791666666667,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03155,2026-05-04 17:57:19,CRITICAL,AG,ANC,PHYSICAL PORT DOWN,2026-03-30 11:22:32,2026-03-30 11:22:32,846.5797222222222,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03156,2026-05-04 17:57:19,CRITICAL,AR,UCA,PHYSICAL PORT DOWN,2026-03-30 11:23:32,2026-03-30 11:23:32,846.5630555555556,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03157,2026-05-04 17:57:19,CRITICAL,AG,ANC,PHYSICAL PORT DOWN,2026-03-30 11:25:43,2026-03-30 11:25:43,846.5266666666666,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03158,2026-05-04 17:57:19,CRITICAL,AR,UCA,PHYSICAL PORT DOWN,2026-03-30 12:05:32,2026-03-30 12:05:32,845.8630555555555,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03159,2026-05-04 17:57:19,CRITICAL,AR,LAM,PHYSICAL PORT DOWN,2026-03-30 12:48:16,2026-03-30 12:48:16,845.1508333333334,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03160,2026-05-04 17:57:19,CRITICAL,AR,LOR,PHYSICAL PORT DOWN,2026-03-30 16:17:40,2026-03-30 16:17:40,841.6608333333334,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
alarm_03161,2026-05-04 17:57:19,CRITICAL,AR,APU,PHYSICAL PORT DOWN,2026-03-30 18:51:12,2026-03-30 18:51:12,839.1019444444445,1.0,unknown,unknown,unknown,unknown,NORMAL,link_down,0.76
